Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
La tia de la que paga,MX,Smart TV,0,non,Non-Stop,play,title_results,2021-12-19 05:55:21
La tia de la que paga,MX,Smart TV,0,non,Non-Stop,select,title_results,2021-12-19 05:55:14
La tia de la que paga,MX,Smart TV,0,joh,Ashfall,select,title_results,2021-12-19 05:52:16
La tia de la que paga,MX,Smart TV,0,joh,,select,title_results,2021-12-19 05:50:50
La tia de la que paga,MX,Smart TV,0,voc,Don’t Listen,play,title_results,2021-12-19 05:43:17
La tia de la que paga,MX,Smart TV,0,voc,Don’t Listen,select,title_results,2021-12-19 05:42:12
La tia de la que paga,MX,Android Phone,0,monarca,,select,title_results,2021-12-10 03:53:20
La tia de la que paga,MX,Android Phone,0,erin ,Erin Brockovich,play,title_results,2021-12-09 22:14:14
La tia de la que paga,MX,Android Phone,0,erin ,Erin Brockovich,select,title_results,2021-12-09 22:14:10
La tia de la que paga,MX,Android Phone,0,erin ,Erin Brockovich,select,title_results,2021-12-09 22:14:09
La tia de la que paga,MX,Android Phone,0,erin ,Erin Brockovich,select,title_results,2021-12-09 22:14:06
La tia de la que paga,MX,Android Phone,0,not,Erin Brockovich,play,suggestion_results,2021-12-09 17:56:07
La tia de la que paga,MX,Android Phone,0,not,Erin Brockovich,select,suggestion_results,2021-12-09 17:56:01
La tia de la que paga,MX,Android Phone,0,not,,select,suggestion_results,2021-12-09 17:55:01
La tia de la que paga,MX,Android Phone,0,niki lau,A Life of Speed: The Juan Manuel Fangio Story,select,prequery_results,2021-12-04 18:47:30
La tia de la que paga,MX,Android Phone,0,niki lau,Rush,select,prequery_results,2021-12-04 18:46:46
La tia de la que paga,MX,Android Phone,0,niki lau,Rush,select,prequery_results,2021-12-04 18:46:45
La tia de la que paga,MX,Android Phone,0,niki lau,Rush,select,prequery_results,2021-12-04 18:46:37
La tia de la que paga,MX,Android Phone,0,mesias,"Messiah: Season 1: ""He That Hath an Ear""",play,title_results,2021-12-02 19:29:45
La tia de la que paga,MX,Android Phone,0,mesias,,select,title_results,2021-12-02 19:29:41
La tia de la que paga,MX,Android Phone,0,the choice ,The Choice,play,title_results,2021-11-26 00:13:28
La tia de la que paga,MX,Android Phone,0,the choice ,The Choice,select,title_results,2021-11-26 00:13:24
La tia de la que paga,MX,Android Phone,0,,Holidate,play,prequery_results,2021-11-20 00:18:23
La tia de la que paga,MX,Android Phone,0,,Holidate,select,prequery_results,2021-11-20 00:18:21
La tia de la que paga,MX,Smart TV,0,nottin,Notting Hill,select,suggestion_results,2021-11-17 01:24:03
La tia de la que paga,MX,Smart TV,0,hol,The Holiday,play,title_results,2021-11-15 02:30:07
La tia de la que paga,MX,Smart TV,0,hol,The Holiday,select,title_results,2021-11-15 02:29:55
La tia de la que paga,MX,Smart TV,0,nottin,The Holiday,play,title_results,2021-11-12 22:22:04
La tia de la que paga,MX,Smart TV,0,nottin,The Holiday,select,title_results,2021-11-12 22:21:19
La tia de la que paga,MX,Smart TV,0,nottin,Notting Hill,play,title_results,2021-11-12 22:20:16
La tia de la que paga,MX,Smart TV,0,nottin,Notting Hill,select,title_results,2021-11-12 22:19:41
La tia de la que paga,MX,Smart TV,0,silva,Miracles from Heaven,select,suggestion_results,2021-11-08 23:36:24
La tia de la que paga,MX,Smart TV,0,silva,,select,suggestion_results,2021-11-08 23:35:41
La tia de la que paga,MX,Android Phone,0,matrimo,What Happens in Vegas,play,title_results,2021-10-31 06:57:48
La tia de la que paga,MX,Android Phone,0,matrimo,What Happens in Vegas,select,title_results,2021-10-31 06:57:45
La tia de la que paga,MX,Android Phone,0,,Gran Torino,play,prequery_results,2021-10-24 01:28:56
La tia de la que paga,MX,Android Phone,0,,Gran Torino,select,prequery_results,2021-10-24 01:28:53
La tia de la que paga,MX,Android Phone,0,,Gran Torino,select,prequery_results,2021-10-24 01:28:45
La tia de la que paga,MX,Android Phone,0,little,Little Manhattan,play,title_results,2021-10-17 07:09:25
La tia de la que paga,MX,Android Phone,0,little,Little Manhattan,select,title_results,2021-10-17 07:09:21
La tia de la que paga,MX,Smart TV,0,la mula,El Camino: A Breaking Bad Movie,play,title_results,2021-10-15 20:56:46
La tia de la que paga,MX,Smart TV,0,la mula,El Camino: A Breaking Bad Movie,select,title_results,2021-10-15 20:56:37
La tia de la que paga,MX,Android Phone,0,colonia dignidad: una secta alemana en chile”? ,,select,prequery_results,2021-10-04 16:50:34
La tia de la que paga,MX,Android Phone,0,dance,,select,prequery_results,2021-09-25 16:13:42
La tia de la que paga,MX,Android Phone,0,dance,Let's Dance,play,prequery_results,2021-09-25 14:24:16
La tia de la que paga,MX,Android Phone,0,dance,Let's Dance,select,prequery_results,2021-09-25 14:24:07
La tia de la que paga,MX,Android Phone,0,dance,Let's Dance,play,prequery_results,2021-09-25 12:34:15
La tia de la que paga,MX,Android Phone,0,dance,Let's Dance,play,prequery_results,2021-09-25 12:34:09
La tia de la que paga,MX,Android Phone,0,dance,Let's Dance,select,prequery_results,2021-09-25 12:34:07
La tia de la que paga,MX,Android Phone,0,call me by your name”,Call Me by Your Name,play,prequery_results,2021-09-21 19:52:59
La tia de la que paga,MX,Android Phone,0,call me by your name”,Call Me by Your Name,select,prequery_results,2021-09-21 19:52:56
La tia de la que paga,MX,Android Phone,0,tan disti,Same Kind of Different as Me,play,prequery_results,2021-09-20 00:59:59
La tia de la que paga,MX,Android Phone,0,tan disti,Same Kind of Different as Me,select,prequery_results,2021-09-20 00:59:55
La tia de la que paga,MX,Android Phone,0,the fa,The Father Who Moves Mountains,play,prequery_results,2021-09-19 12:00:34
La tia de la que paga,MX,Android Phone,0,the fa,The Father Who Moves Mountains,select,prequery_results,2021-09-19 12:00:30
La tia de la que paga,MX,Android Phone,0,,San Andreas,play,prequery_results,2021-09-18 01:45:40
La tia de la que paga,MX,Android Phone,0,,San Andreas,select,prequery_results,2021-09-18 01:45:35
La tia de la que paga,MX,Android Phone,0,the father ,The Father Who Moves Mountains,select,prequery_results,2021-09-15 20:01:29
La tia de la que paga,MX,Android Phone,0,taibo ii,Patria,play,prequery_results,2021-09-15 18:42:10
La tia de la que paga,MX,Android Phone,0,taibo ii,Patria,select,prequery_results,2021-09-15 18:42:05
La tia de la que paga,MX,Smart TV,0,mex,Perfect Strangers,play,suggestion_results,2021-09-15 00:22:43
La tia de la que paga,MX,Smart TV,0,mex,Perfect Strangers,select,suggestion_results,2021-09-15 00:22:33
La tia de la que paga,MX,Smart TV,0,mex,,select,suggestion_results,2021-09-15 00:22:11
La tia de la que paga,MX,Android Phone,0,más allá de la fiesta ,Afterlife of the Party,play,prequery_results,2021-09-10 03:25:21
La tia de la que paga,MX,Android Phone,0,más allá de la fiesta ,Afterlife of the Party,play,prequery_results,2021-09-10 03:07:44
La tia de la que paga,MX,Android Phone,0,más allá de la fiesta ,Afterlife of the Party,select,prequery_results,2021-09-10 03:07:40
La tia de la que paga,MX,Smart TV,0,,The Hunger Games: Catching Fire,play,suggestion_results,2021-09-07 22:31:03
La tia de la que paga,MX,Smart TV,0,,The Hunger Games: Catching Fire,select,suggestion_results,2021-09-07 22:30:52
La tia de la que paga,MX,Smart TV,0,,,play,suggestion_results,2021-09-07 22:29:53
La tia de la que paga,MX,Smart TV,0,,,select,suggestion_results,2021-09-07 22:29:46
La tia de la que paga,MX,Smart TV,0,,,select,suggestion_results,2021-09-07 22:29:40
La tia de la que paga,MX,Smart TV,0,ben,,select,suggestion_results,2021-09-07 22:29:21
La tia de la que paga,MX,Smart TV,0,ben,,select,suggestion_results,2021-09-07 22:29:07
La tia de la que paga,MX,Smart TV,0,ben,6 Underground,play,suggestion_results,2021-09-07 22:28:57
La tia de la que paga,MX,Smart TV,0,ben,6 Underground,select,suggestion_results,2021-09-07 22:28:50
La tia de la que paga,MX,Smart TV,0,ben,,select,suggestion_results,2021-09-07 22:28:37
La tia de la que paga,MX,Smart TV,0,signs,Deepwater Horizon,play,title_results,2021-09-07 22:26:21
La tia de la que paga,MX,Smart TV,0,signs,Deepwater Horizon,select,title_results,2021-09-07 22:26:16
La tia de la que paga,MX,Smart TV,0,signs,,play,title_results,2021-09-07 22:22:40
La tia de la que paga,MX,Smart TV,0,signs,,select,title_results,2021-09-07 22:22:35
La tia de la que paga,MX,Android Phone,0,historia de un matrimonio,Marriage Story,select,prequery_results,2021-09-05 13:13:53
La tia de la que paga,MX,Smart TV,0,noth,Notting Hill,play,title_results,2021-09-04 04:07:08
La tia de la que paga,MX,Smart TV,0,noth,Notting Hill,play,title_results,2021-09-04 02:32:26
La tia de la que paga,MX,Smart TV,0,noth,Notting Hill,select,title_results,2021-09-04 02:32:17
La tia de la que paga,MX,Android Phone,0,the souvenir: ,The Souvenir,play,prequery_results,2021-08-28 18:20:43
La tia de la que paga,MX,Android Phone,0,the souvenir: ,The Souvenir,play,prequery_results,2021-08-28 18:17:29
La tia de la que paga,MX,Android Phone,0,the souvenir: ,The Souvenir,select,prequery_results,2021-08-28 18:17:26
La tia de la que paga,MX,Android Phone,0,,The Last Letter From Your Lover,play,prequery_results,2021-08-28 14:44:27
La tia de la que paga,MX,Android Phone,0,,The Last Letter From Your Lover,select,prequery_results,2021-08-28 14:44:23
La tia de la que paga,MX,Android Phone,0,,Grown Ups,select,prequery_results,2021-08-28 14:44:07
La tia de la que paga,MX,Android Phone,0,on the ver,,select,prequery_results,2021-08-28 14:43:49
La tia de la que paga,MX,Android Phone,0,distancia de rescate ,"Virgin River: Season 1: ""A Wounded Heart""",play,prequery_results,2021-08-28 03:13:55
La tia de la que paga,MX,Android Phone,0,distancia de rescate ,,select,prequery_results,2021-08-28 03:13:50
La tia de la que paga,MX,Smart TV,0,,The Amazing Spider-Man 2,play,prequery_results,2021-08-25 22:23:06
La tia de la que paga,MX,Smart TV,0,,The Amazing Spider-Man 2,select,prequery_results,2021-08-25 22:21:53
La tia de la que paga,MX,Smart TV,0,spidermaan,Spider-Man: Homecoming,play,title_results,2021-08-25 15:43:51
La tia de la que paga,MX,Smart TV,0,spidermaan,Spider-Man: Homecoming,select,title_results,2021-08-25 15:43:43
La tia de la que paga,MX,Android Phone,0,gambito de dama ,Creating The Queen's Gambit,play,prequery_results,2021-08-22 22:18:49
La tia de la que paga,MX,Android Phone,0,gambito de dama ,Creating The Queen's Gambit,select,prequery_results,2021-08-22 22:18:43
La tia de la que paga,MX,Android Phone,0,todo va ,"Everything Will Be Fine: Season 1: ""Ortiburcio""",play,prequery_results,2021-08-21 16:16:30
La tia de la que paga,MX,Android Phone,0,todo va ,,select,prequery_results,2021-08-21 16:16:27
La tia de la que paga,MX,Android Phone,0,daddy day care ,Daddy Day Care,play,prequery_results,2021-08-19 01:59:33
La tia de la que paga,MX,Android Phone,0,daddy day care ,Daddy Day Care,select,prequery_results,2021-08-19 01:59:30
La tia de la que paga,MX,Android Phone,0,black islan,Black Island,select,prequery_results,2021-08-13 05:15:07
La tia de la que paga,MX,Android Phone,0,black islan,Black Island,select,prequery_results,2021-08-13 05:14:54
La tia de la que paga,MX,Android Phone,0,valer,"Valeria: Season 1: ""The Impostor""",play,prequery_results,2021-08-13 05:14:15
La tia de la que paga,MX,Android Phone,0,valer,,select,prequery_results,2021-08-13 05:14:11
La tia de la que paga,MX,Smart TV,0,pe,,play,title_results,2021-08-13 00:24:26
La tia de la que paga,MX,Smart TV,0,pe,,select,title_results,2021-08-13 00:24:12
La tia de la que paga,MX,Android Phone,0,boy erased ,Boy Erased,play,prequery_results,2021-08-12 02:12:54
La tia de la que paga,MX,Android Phone,0,boy erased ,Boy Erased,select,prequery_results,2021-08-12 02:12:51
La tia de la que paga,MX,Android Phone,0,unexpected beauty,Set It Up,play,prequery_results,2021-08-10 12:34:18
La tia de la que paga,MX,Android Phone,0,unexpected beauty,Set It Up,select,prequery_results,2021-08-10 12:34:15
La tia de la que paga,MX,Android Phone,0,unexpected beauty,Set It Up,play,prequery_results,2021-08-10 12:29:30
La tia de la que paga,MX,Android Phone,0,unexpected beauty,Set It Up,select,prequery_results,2021-08-10 12:29:27
La tia de la que paga,MX,Android Phone,0,unexpected beauty,Irreplaceable You,select,prequery_results,2021-08-10 12:29:18
La tia de la que paga,MX,Android Phone,0,feel good ,"Feel Good: Season 1 (Channel 4): ""Episode 1""",play,prequery_results,2021-08-10 01:27:11
La tia de la que paga,MX,Android Phone,0,feel good ,,select,prequery_results,2021-08-10 01:27:07
La tia de la que paga,MX,Android Phone,0,amor a primera bestia ,"Tattoo Redo: Season 1: ""Who's Ready to See Some Bad Tattoos?""",play,prequery_results,2021-08-10 01:25:06
La tia de la que paga,MX,Android Phone,0,amor a primera bestia ,,select,prequery_results,2021-08-10 01:25:03
La tia de la que paga,MX,Android Phone,0,amor a primera bestia ,"Sexy Beasts: Season 1: ""Emma the Demon""",play,prequery_results,2021-08-10 01:24:47
La tia de la que paga,MX,Android Phone,0,amor a primera bestia ,,select,prequery_results,2021-08-10 01:24:41
La tia de la que paga,MX,Android Phone,0,amor a primera bestia ,,select,prequery_results,2021-08-10 01:24:41
La tia de la que paga,MX,Android Phone,0,dos,Two Times You,play,prequery_results,2021-08-09 21:36:03
La tia de la que paga,MX,Android Phone,0,dos,Two Times You,select,prequery_results,2021-08-09 21:36:00
La tia de la que paga,MX,Android Phone,0,como la vida misma ,Brokeback Mountain,select,prequery_results,2021-08-09 17:19:47
La tia de la que paga,MX,Android Phone,0,como la vida misma ,Life Itself,play,prequery_results,2021-08-09 17:17:38
La tia de la que paga,MX,Android Phone,0,como la vida misma ,Life Itself,select,prequery_results,2021-08-09 17:17:33
La tia de la que paga,MX,Smart TV,0,c,,select,title_results,2021-08-09 15:55:20
La tia de la que paga,MX,Android Phone,0,dos veces tú,Two Times You,play,prequery_results,2021-08-09 14:32:32
La tia de la que paga,MX,Android Phone,0,dos veces tú,Two Times You,select,prequery_results,2021-08-09 14:32:14
La tia de la que paga,MX,Smart TV,0,creed,Creed II,play,title_results,2021-08-09 02:10:38
La tia de la que paga,MX,Smart TV,0,creed,Creed II,select,title_results,2021-08-09 02:10:01
La tia de la que paga,MX,Smart TV,0,creed,Creed,play,title_results,2021-08-09 01:21:19
La tia de la que paga,MX,Smart TV,0,creed,Creed,select,title_results,2021-08-09 01:20:12
La tia de la que paga,MX,Android Phone,0,retratos de una guerra ,Ashes in the Snow,play,prequery_results,2021-08-08 16:52:49
La tia de la que paga,MX,Android Phone,0,retratos de una guerra ,Ashes in the Snow,select,prequery_results,2021-08-08 16:52:46
La tia de la que paga,MX,Android Phone,0,bartkowiak ,Bartkowiak,play,prequery_results,2021-08-07 14:10:39
La tia de la que paga,MX,Android Phone,0,bartkowiak ,Bartkowiak,select,prequery_results,2021-08-07 14:10:35
La tia de la que paga,MX,Android Phone,0,boy,Boy Erased,select,prequery_results,2021-08-04 20:21:39
La tia de la que paga,MX,Smart TV,0,que,Don't Blame the Kid,select,suggestion_results,2021-07-29 03:51:12
La tia de la que paga,MX,Smart TV,0,que cul,Don't Blame the Kid,select,suggestion_results,2021-07-28 23:22:25
La tia de la que paga,MX,Smart TV,0,que c,Don't Blame the Kid,select,suggestion_results,2021-07-28 23:21:38
La tia de la que paga,MX,Android Phone,0,yo ,,select,prequery_results,2021-07-24 02:25:39
La tia de la que paga,MX,Android Phone,0,buddha,Baahubali 2: The Conclusion (Hindi Version),play,prequery_results,2021-07-19 02:53:53
La tia de la que paga,MX,Android Phone,0,buddha,Baahubali 2: The Conclusion (Hindi Version),select,prequery_results,2021-07-19 02:53:48
La tia de la que paga,MX,Android Phone,0,i cant only,I Can Only Imagine,select,prequery_results,2021-07-09 16:58:52
La tia de la que paga,MX,Android Phone,0,i cant only,I Can Only Imagine,select,prequery_results,2021-07-09 16:58:16
La tia de la que paga,MX,Android Phone,0,,Mean Girls,play,prequery_results,2021-07-04 18:48:58
La tia de la que paga,MX,Android Phone,0,,Mean Girls,select,prequery_results,2021-07-04 18:48:55
La tia de la que paga,MX,Android Phone,0,,One Day,play,prequery_results,2021-07-01 20:59:31
La tia de la que paga,MX,Android Phone,0,,One Day,select,prequery_results,2021-07-01 20:59:27
La tia de la que paga,MX,Android Phone,0,fairytale love,My Girl,play,prequery_results,2021-07-01 20:19:02
La tia de la que paga,MX,Android Phone,0,fairytale love,My Girl,select,prequery_results,2021-07-01 20:18:59
La tia de la que paga,MX,Android Phone,0,fals,"Falsa identidad: Season 1: ""Isabel and Diego's challenge""",play,prequery_results,2021-07-01 20:17:10
La tia de la que paga,MX,Android Phone,0,fals,,select,prequery_results,2021-07-01 20:17:06
La tia de la que paga,MX,Android Phone,0,amor de cuento,Friends with Money,select,prequery_results,2021-06-30 00:16:34
La tia de la que paga,MX,Android Phone,0,pater,Little Women,play,prequery_results,2021-06-29 00:53:46
La tia de la que paga,MX,Android Phone,0,pater,Little Women,select,prequery_results,2021-06-29 00:53:42
La tia de la que paga,MX,Android Phone,0,desplazados,Captain Phillips,select,prequery_results,2021-06-27 19:27:28
La tia de la que paga,MX,Smart TV,0,chan,Changeling,play,suggestion_results,2021-06-20 20:55:48
La tia de la que paga,MX,Android Phone,0,guarderia de papá,Are We There Yet?,play,prequery_results,2021-06-20 20:36:22
La tia de la que paga,MX,Android Phone,0,guarderia de papá,Are We There Yet?,select,prequery_results,2021-06-20 20:36:19
La tia de la que paga,MX,Android Phone,0,papá para ,Double Dad,play,prequery_results,2021-06-20 20:30:11
La tia de la que paga,MX,Android Phone,0,papá para ,Double Dad,select,prequery_results,2021-06-20 20:30:08
La tia de la que paga,MX,Smart TV,0,chan,Changeling,play,suggestion_results,2021-06-20 19:47:59
La tia de la que paga,MX,Smart TV,0,chan,Changeling,select,suggestion_results,2021-06-20 19:47:26
La tia de la que paga,MX,Smart TV,0,chan,The Changeling,select,suggestion_results,2021-06-20 19:47:22
La tia de la que paga,MX,Smart TV,0,angeli,,select,suggestion_results,2021-06-20 19:46:47
La tia de la que paga,MX,Smart TV,0,angeli,,select,suggestion_results,2021-06-20 19:42:32
La tia de la que paga,MX,Smart TV,0,bad,Bad Boys,select,suggestion_results,2021-06-14 02:42:54
La tia de la que paga,MX,Smart TV,0,arriv,Arrival,select,title_results,2021-06-13 21:32:45
La tia de la que paga,MX,Smart TV,0,arriv,Arrival,play,title_results,2021-06-13 18:49:40
La tia de la que paga,MX,Smart TV,0,arriv,Arrival,select,title_results,2021-06-13 18:48:30
La tia de la que paga,MX,Android Phone,0,100,"100 días para enamorarnos: Season 1: ""Parejas en crisis""",play,prequery_results,2021-06-12 03:45:47
La tia de la que paga,MX,Android Phone,0,100,,select,prequery_results,2021-06-12 03:45:44
La tia de la que paga,MX,Android Phone,0,fatherh,Fatherhood,select,,2021-06-05 22:55:44
La tia de la que paga,MX,Smart TV,0,wol,Wolverine,select,,2021-05-29 04:24:08
La tia de la que paga,MX,Smart TV,0,wol,Wolverine,select,,2021-05-29 04:23:34
La tia de la que paga,MX,Smart TV,0,wol,,select,,2021-05-29 04:23:17
La tia de la que paga,MX,Smart TV,0,wol,Wolverine,select,,2021-05-29 04:23:14
La tia de la que paga,MX,Smart TV,0,the gue,The Guernsey Literary and Potato Peel Pie Society,play,,2021-04-15 13:12:32
La tia de la que paga,MX,Smart TV,0,the gue,The Guernsey Literary and Potato Peel Pie Society,select,,2021-04-15 13:12:27
La tia de la que paga,MX,Android Phone,0,la habitación,Charlie St. Cloud,select,,2021-04-12 12:30:54
La tia de la que paga,MX,Android Phone,0,la habitación,Room,play,,2021-04-12 12:28:10
La tia de la que paga,MX,Android Phone,0,la habitación,Room,select,,2021-04-12 12:28:06
La tia de la que paga,MX,Android Phone,0,corazón valiente,Mercury Rising,select,,2021-04-07 15:39:09
La tia de la que paga,MX,HTML 5,0,camp of my life,Caught by a Wave,play,,2021-04-07 05:05:09
La tia de la que paga,MX,Android Phone,0,,Wonder,select,,2021-04-07 04:32:11
La tia de la que paga,MX,HTML 5,0,inter,The Princess Switch: Switched Again,play,,2021-04-07 04:30:07
La tia de la que paga,MX,Android Phone,0,won,Wonder,select,,2021-04-07 00:18:13
